,activity,group,CMPD_CHEMBLID,exp
3598,2.42,test,CHEMBL404422,1.5
3599,2.1,test,CHEMBL377772,2.6400001
3600,1.5,test,CHEMBL93173,3.5
3601,2.54,test,CHEMBL2022881,1.52
3602,2.63,test,CHEMBL194102,2.7
3603,2.96,test,CHEMBL233658,3.6400001
3604,3.06,test,CHEMBL402548,2.0
3605,2.27,test,CHEMBL1951909,1.25
3606,3.15,test,CHEMBL148313,2.8199999
3607,1.87,test,CHEMBL1289466,2.6300001
3608,0.6,test,CHEMBL1800658,2.3299999
3609,3.0,test,CHEMBL822,2.8299999
3610,0.6,test,CHEMBL1620331,2.6500001
3611,2.67,test,CHEMBL2164679,3.0999999
3612,2.5,test,CHEMBL2098183,3.2
3613,3.63,test,CHEMBL274567,1.86
3614,2.86,test,CHEMBL2062585,-0.87
3615,0.6,test,CHEMBL179993,3.7
3616,3.21,test,CHEMBL1213118,3.0899999
3617,1.0,test,CHEMBL2321985,1.8099999
3618,0.74,test,CHEMBL2335866,3.1400001
3619,1.67,test,CHEMBL1630742,0.60000002
3620,1.09,test,CHEMBL496942,2.5
3621,1.54,test,CHEMBL130902,3.5
3622,2.98,test,CHEMBL113,-0.029999999
3623,1.81,test,CHEMBL407848,3.21
3624,3.86,test,CHEMBL317378,2.0999999
3625,2.7,test,CHEMBL560423,0.25999999
3626,4.3,test,CHEMBL31354,3.0
3627,4.42,test,CHEMBL223402,4.0
3628,-0.87,test,CHEMBL2179273,0.60000002
3629,2.41,test,CHEMBL374656,3.0999999
3630,3.05,test,CHEMBL309222,-0.13
3631,0.6,test,CHEMBL429682,0.92000002
3632,1.34,test,CHEMBL2178370,1.4
3633,2.86,test,CHEMBL496483,4.1100001000000015
3634,1.86,test,CHEMBL550637,2.1199999
3635,3.65,test,CHEMBL650,2.1199999
3636,2.33,test,CHEMBL1087268,2.9000001
3637,0.52,test,CHEMBL1269858,3.23
3638,1.33,test,CHEMBL202626,3.8
3639,0.55,test,CHEMBL237891,2.0999999
3640,0.66,test,CHEMBL1567398,3.5999999
3641,1.3,test,CHEMBL1580660,2.1099999
3642,2.1,test,CHEMBL480057,3.4000001
3643,4.2,test,CHEMBL1080786,1.5
3644,2.92,test,CHEMBL424451,3.96
3645,2.02,test,CHEMBL2179287,3.04
3646,3.01,test,CHEMBL1824363,3.0699999
3647,1.06,test,CHEMBL2335906,2.49
3648,1.74,test,CHEMBL1681799,3.3
3649,1.5,test,CHEMBL2207661,3.1500001
3650,0.56,test,CHEMBL2062774,4.23
3651,3.33,test,CHEMBL1829257,0.02
3652,0.8,test,CHEMBL1933592,1.42
3653,0.93,test,CHEMBL1944690,1.63
3654,-1.1,test,CHEMBL419951,3.55
3655,1.5,test,CHEMBL524645,3.3299999
3656,2.32,test,CHEMBL1950727,2.01
3657,3.6,test,CHEMBL463978,0.56999999
3658,2.41,test,CHEMBL103482,0.89999998
3659,3.11,test,CHEMBL1762538,3.3
3660,1.82,test,CHEMBL54976,-1.08
3661,4.14,test,CHEMBL73303,2.7
3662,2.52,test,CHEMBL1951079,-0.87
3663,2.3,test,CHEMBL1643203,1.15
3664,-0.88,test,CHEMBL2069929,1.2
3665,3.3,test,CHEMBL2069324,3.5
3666,2.44,test,CHEMBL2012857,3.1800001
3667,3.2,test,CHEMBL363160,3.3099999
3668,0.77,test,CHEMBL455429,3.1400001
3669,2.55,test,CHEMBL586058,2.7
3670,3.8,test,CHEMBL1720835,2.9000001
3671,4.0,test,CHEMBL1823817,1.46
3672,1.17,test,CHEMBL336546,1.8
3673,3.49,test,CHEMBL1201391,1.55
3674,2.7,test,CHEMBL1223816,1.55
3675,3.89,test,CHEMBL81,4.1300001
3676,-0.3,test,CHEMBL2158822,2.8299999
3677,2.87,test,CHEMBL182682,3.4000001
3678,3.5,test,CHEMBL255244,1.2
3679,2.49,test,CHEMBL1829430,1.61
3680,2.31,test,CHEMBL1454596,1.3200001
3681,0.11,test,CHEMBL1113,2.28
3682,2.6,test,CHEMBL528724,0.69999999
3683,0.68,test,CHEMBL2158051,1.8200001
3684,2.1,test,CHEMBL551060,2.0
3685,2.6,test,CHEMBL1619466,3.3
3686,2.15,test,CHEMBL2158771,2.1700001
3687,1.4,test,CHEMBL51697,2.1099999
3688,3.5,test,CHEMBL67860,2.8499999
3689,2.81,test,CHEMBL38576,3.4200001
3690,2.91,test,CHEMBL118973,3.8
3691,3.6,test,CHEMBL1645496,2.27
3692,0.06,test,CHEMBL1164729,0.94
3693,1.21,test,CHEMBL1945042,0.69
3694,3.9,test,CHEMBL235753,2.5
3695,3.37,test,CHEMBL257553,2.97
3696,2.17,test,CHEMBL335749,3.02
3697,1.5,test,CHEMBL1397672,3.6800001
3698,3.0,test,CHEMBL1785015,3.2
3699,3.8,test,CHEMBL1682826,3.0999999
3700,-0.15,test,CHEMBL1783271,3.47
3701,2.6,test,CHEMBL2036775,2.77
3702,1.0,test,CHEMBL1950853,1.47
3703,4.0,test,CHEMBL510436,2.74
3704,3.3,test,CHEMBL2158838,2.8599999
3705,0.83,test,CHEMBL59925,0.85000002
3706,0.36,test,CHEMBL2325697,2.7
3707,3.66,test,CHEMBL2346969,3.5999999
3708,0.67,test,CHEMBL124842,1.9299999
3709,3.04,test,CHEMBL1963131,1.72
3710,3.38,test,CHEMBL2325729,2.4000001
3711,3.21,test,CHEMBL1857945,4.5
3712,2.4,test,CHEMBL1522360,1.34
3713,2.4,test,CHEMBL295467,0.22
3714,1.7,test,CHEMBL249584,4.059999899999998
3715,1.5,test,CHEMBL352576,2.5
3716,1.01,test,CHEMBL1946028,2.52
3717,1.2,test,CHEMBL393717,1.77
3718,3.32,test,CHEMBL2036572,2.4000001
3719,3.02,test,CHEMBL1628227,2.1500001
3720,2.8,test,CHEMBL14762,3.6300001
3721,2.1,test,CHEMBL268263,0.89999998
3722,1.95,test,CHEMBL335550,3.8800001
3723,3.2,test,CHEMBL1972466,3.5999999
3724,3.06,test,CHEMBL87266,1.35
3725,1.69,test,CHEMBL429023,3.5699999
3726,3.47,test,CHEMBL242541,2.6400001
3727,2.66,test,CHEMBL402146,3.3099999
3728,4.21,test,CHEMBL74399,3.6600001
3729,1.79,test,CHEMBL1779009,1.1
3730,3.14,test,CHEMBL1596993,1.2
3731,1.29,test,CHEMBL2325993,1.4
3732,1.81,test,CHEMBL403702,3.5
3733,3.2,test,CHEMBL2023483,3.78
3734,3.2,test,CHEMBL456801,3.3900001000000004
3735,4.13,test,CHEMBL450643,0.88999999
3736,3.5,test,CHEMBL1957377,2.0
3737,1.25,test,CHEMBL2325706,0.69999999
3738,2.61,test,CHEMBL14638,2.6800001
3739,0.3,test,CHEMBL744,3.3399999
3740,-0.5,test,CHEMBL22183,2.5999999
3741,0.3,test,CHEMBL1643199,2.6300001
3742,2.37,test,CHEMBL2010831,2.5
3743,3.8,test,CHEMBL1526668,3.2
3744,2.68,test,CHEMBL218762,-1.48
3745,0.5,test,CHEMBL2170994,2.5
3746,3.6,test,CHEMBL361795,2.2
3747,3.85,test,CHEMBL586906,2.0799999
3748,3.15,test,CHEMBL563471,2.5999999
3749,2.43,test,CHEMBL16,2.4100001
3750,0.2,test,CHEMBL457393,3.1400001
3751,2.63,test,CHEMBL105984,2.27
3752,0.73,test,CHEMBL1916542,0.93000001
3753,0.17,test,CHEMBL129420,0.69999999
3754,3.7,test,CHEMBL1276946,0.2
3755,1.3,test,CHEMBL1916547,-0.64999998
3756,1.9,test,CHEMBL522460,2.6800001
3757,3.4,test,CHEMBL1500992,3.2
3758,3.31,test,CHEMBL2110791,0.72000003
3759,3.4,test,CHEMBL1945034,-0.25
3760,2.01,test,CHEMBL385563,2.5999999
3761,2.04,test,CHEMBL5,-0.1
3762,3.83,test,CHEMBL163,4.3000002
3763,3.6,test,CHEMBL1479580,2.9300001
3764,2.21,test,CHEMBL1088752,3.5
3765,3.4,test,CHEMBL2031224,2.9300001
3766,2.86,test,CHEMBL2062557,2.4200001
3767,2.3,test,CHEMBL72548,2.7
3768,3.8,test,CHEMBL1621884,1.55
3769,0.39,test,CHEMBL474200,2.6800001
3770,3.28,test,CHEMBL472210,1.1
3771,2.27,test,CHEMBL480200,3.01
3772,2.4,test,CHEMBL1224285,1.51
3773,0.02,test,CHEMBL217899,3.5999999
3774,3.15,test,CHEMBL361431,2.5999999
3775,1.71,test,CHEMBL1809205,3.3
3776,0.91,test,CHEMBL2070121,1.52
3777,0.95,test,CHEMBL2086674,3.0
3778,0.0,test,CHEMBL524266,0.50999999
3779,-0.85,test,CHEMBL2011926,1.36
3780,-1.15,valid,CHEMBL2153185,1.79
3781,0.77,valid,CHEMBL2036746,3.1500001
3782,4.14,valid,CHEMBL1378202,2.2
3783,3.1,valid,CHEMBL1923430,2.6400001
3784,2.76,valid,CHEMBL193,3.29
3785,1.6,valid,CHEMBL492671,0.89999998
3786,1.29,valid,CHEMBL1824605,2.6600001
3787,2.99,valid,CHEMBL292376,3.0
3788,3.39,valid,CHEMBL2031238,2.4300001
3789,2.9,valid,CHEMBL2031225,3.0799999
3790,1.61,valid,CHEMBL1940286,3.0999999
3791,0.8,valid,CHEMBL2087855,3.4300001000000004
3792,2.21,valid,CHEMBL1778870,1.1799999
3793,2.5,valid,CHEMBL1201256,0.74000001
3794,0.18,valid,CHEMBL1783283,3.52
3795,2.49,valid,CHEMBL2177777,3.4000001
3796,2.5,valid,CHEMBL350563,4.0
3797,0.74,valid,CHEMBL1807851,1.78
3798,3.12,valid,CHEMBL1951894,3.21
3799,1.09,valid,CHEMBL2171045,2.9400001
3800,1.51,valid,CHEMBL1773959,-1.27
3801,4.1,valid,CHEMBL276030,2.3
3802,-0.75,valid,CHEMBL1916545,1.16
3803,2.6,valid,CHEMBL1526762,0.23
3804,1.6,valid,CHEMBL388336,1.0
3805,2.8,valid,CHEMBL1807869,1.0599999
3806,2.05,valid,CHEMBL1027,1.49
3807,1.9,valid,CHEMBL406,1.83
3808,1.03,valid,CHEMBL1689135,1.66
3809,1.45,valid,CHEMBL451286,1.7
3810,4.48,valid,CHEMBL1643195,2.1900001
3811,1.18,valid,CHEMBL1934266,0.92000002
3812,-0.3,valid,CHEMBL2059871,2.4400001
3813,-0.94,valid,CHEMBL54429,1.92
3814,1.78,valid,CHEMBL1271081,3.1600001
3815,0.5,valid,CHEMBL514980,3.46
3816,3.42,valid,CHEMBL78951,-0.44999999
3817,0.9,valid,CHEMBL255044,2.22
3818,3.37,valid,CHEMBL157063,-0.12
3819,2.67,valid,CHEMBL2325989,1.3
3820,1.78,valid,CHEMBL602365,-0.49000001
3821,1.64,valid,CHEMBL508129,2.6900001
3822,2.25,valid,CHEMBL1726,3.5899999
3823,1.49,valid,CHEMBL833,3.46
3824,0.8,valid,CHEMBL483254,1.1
3825,0.78,valid,CHEMBL233447,3.05
3826,2.78,valid,CHEMBL1224217,1.25
3827,2.06,valid,CHEMBL1288306,1.08
3828,0.7,valid,CHEMBL1916272,1.35
3829,0.3,valid,CHEMBL2036745,2.48
3830,1.14,valid,CHEMBL1789155,1.26
3831,-1.08,valid,CHEMBL2163589,4.0100002
3832,1.37,valid,CHEMBL2036754,2.54
3833,4.39,valid,CHEMBL2031221,2.6900001
3834,3.07,valid,CHEMBL550902,0.85000002
3835,1.5,valid,CHEMBL473622,3.04
3836,0.9,valid,CHEMBL149979,4.1599998
3837,3.7,valid,CHEMBL433282,2.4200001
3838,1.95,valid,CHEMBL1231683,1.24
3839,2.7,valid,CHEMBL2177906,3.4000001
3840,3.83,valid,CHEMBL2070944,2.8699999
3841,3.3,valid,CHEMBL207130,2.1600001
3842,2.0,valid,CHEMBL93404,2.7
3843,2.87,valid,CHEMBL2011906,2.47
3844,0.5,valid,CHEMBL412083,2.24
3845,3.17,valid,CHEMBL1762544,3.3
3846,1.63,valid,CHEMBL574621,2.6600001
3847,0.9,valid,CHEMBL1963249,3.3
3848,0.75,valid,CHEMBL1682959,2.8399999
3849,3.83,valid,CHEMBL1308362,2.3
3850,0.87,valid,CHEMBL117368,2.7
3851,0.2,valid,CHEMBL179043,1.0
3852,2.8,valid,CHEMBL2321998,1.86
3853,3.5,valid,CHEMBL591023,3.5
3854,2.81,valid,CHEMBL289959,2.9400001
3855,3.89,valid,CHEMBL1824039,1.8200001
3856,0.03,valid,CHEMBL471584,2.8099999
3857,3.83,valid,CHEMBL86715,1.78
3858,2.7,valid,CHEMBL1779012,2.5
3859,1.56,valid,CHEMBL1487890,2.27
3860,2.07,valid,CHEMBL453222,2.3399999
3861,3.1,valid,CHEMBL218006,3.0999999
3862,2.68,valid,CHEMBL1703687,3.4000001
3863,3.3,valid,CHEMBL1779005,2.0599999
3864,2.34,valid,CHEMBL455468,1.87
3865,3.1,valid,CHEMBL222519,0.36000001
3866,3.19,valid,CHEMBL471951,2.71
3867,1.45,valid,CHEMBL559478,1.58
3868,0.47,valid,CHEMBL2018954,1.6799999
3869,2.0,valid,CHEMBL212731,2.9000001
3870,2.16,valid,CHEMBL183843,3.6700001
3871,1.34,valid,CHEMBL1689116,0.47999999
3872,3.11,valid,CHEMBL384260,3.02
3873,3.15,valid,CHEMBL212521,2.5999999
3874,2.2,valid,CHEMBL1688458,2.47
3875,2.87,valid,CHEMBL1809057,3.0999999
3876,0.53,valid,CHEMBL2017291,3.1500001
3877,2.16,valid,CHEMBL202721,3.5
3878,1.04,valid,CHEMBL520003,2.8
3879,2.4,valid,CHEMBL2001019,1.7
3880,1.64,valid,CHEMBL2325730,2.2
3881,1.8,valid,CHEMBL2144138,0.40000001
3882,1.7,valid,CHEMBL143181,2.98
3883,2.46,valid,CHEMBL1240967,1.91
3884,2.8,valid,CHEMBL1762549,2.8
3885,2.23,valid,CHEMBL2171278,3.8
3886,3.3,valid,CHEMBL555033,3.29
3887,-0.98,valid,CHEMBL1381233,3.0999999
3888,2.6,valid,CHEMBL2164740,0.46000001
3889,-1.06,valid,CHEMBL1257599,4.0
3890,3.94,valid,CHEMBL365458,3.3699999
3891,3.35,valid,CHEMBL386996,3.0599999
3892,2.64,valid,CHEMBL1519921,1.3
3893,1.99,valid,CHEMBL290548,1.88
3894,2.25,valid,CHEMBL21640,1.89
3895,2.27,valid,CHEMBL87543,2.3
3896,-1.1,valid,CHEMBL183709,3.3
3897,-0.88,valid,CHEMBL130936,1.79
3898,3.81,valid,CHEMBL715,2.1900001
3899,2.32,valid,CHEMBL2158793,2.0
3900,2.1,valid,CHEMBL2036752,1.86
3901,2.8,valid,CHEMBL1934416,0.61000001
3902,2.7,valid,CHEMBL106,0.47999999
3903,0.67,valid,CHEMBL450470,2.8099999
3904,1.69,valid,CHEMBL261454,2.5699999
3905,2.53,valid,CHEMBL2062162,2.74
3906,0.83,valid,CHEMBL2179274,0.5
3907,1.47,valid,CHEMBL2331750,2.4000001
3908,0.61,valid,CHEMBL317935,3.24
3909,2.75,valid,CHEMBL2088120,4.0999998999999985
3910,2.9,valid,CHEMBL474828,2.8
3911,0.78,valid,CHEMBL62083,1.5
3912,1.94,valid,CHEMBL451462,2.49
3913,2.45,valid,CHEMBL207235,3.0899999
3914,1.41,valid,CHEMBL1950852,1.61
3915,3.3,valid,CHEMBL1199987,4.0
3916,1.3,valid,CHEMBL1951906,1.05
3917,-0.01,valid,CHEMBL1502567,2.0999999
3918,2.75,valid,CHEMBL1762551,3.9000001
3919,1.15,valid,CHEMBL1631470,2.0699999
3920,2.17,valid,CHEMBL1829423,1.8
3921,3.44,valid,CHEMBL389911,1.1
3922,2.55,valid,CHEMBL128134,1.95
3923,2.3,valid,CHEMBL1807854,1.05
3924,2.08,valid,CHEMBL2036762,3.3699999
3925,3.1,valid,CHEMBL1088029,2.99
3926,1.61,valid,CHEMBL1890574,1.33
3927,0.12,valid,CHEMBL1612837,-0.1
3928,3.99,valid,CHEMBL1689130,0.77999997
3929,1.41,valid,CHEMBL1682821,3.5999999
3930,1.99,valid,CHEMBL2023489,3.5
3931,3.5,valid,CHEMBL203059,3.7
3932,2.2,valid,CHEMBL2011932,1.9
3933,1.49,valid,CHEMBL91485,-0.27000001
3934,4.13,valid,CHEMBL2207606,-0.70999998
3935,1.37,valid,CHEMBL578194,3.1800001
3936,2.36,valid,CHEMBL957,1.03
3937,0.51,valid,CHEMBL2035038,1.5
3938,2.3,valid,CHEMBL190677,2.1300001
3939,3.0,valid,CHEMBL2332936,2.0999999
3940,1.05,valid,CHEMBL169473,3.0999999
3941,1.71,valid,CHEMBL516601,3.3399999
3942,1.91,valid,CHEMBL1778634,-1.17
3943,2.04,valid,CHEMBL2062556,2.48
3944,1.3,valid,CHEMBL2177173,3.28
3945,2.71,valid,CHEMBL1235242,-1.0599999
3946,0.3,valid,CHEMBL517712,-0.66000003
3947,1.9,valid,CHEMBL1550191,2.6800001
3948,2.8,valid,CHEMBL224267,3.8499999
3949,1.7,valid,CHEMBL642,-0.27000001
3950,2.78,valid,CHEMBL180656,3.7
3951,3.1,valid,CHEMBL2158783,3.1500001
3952,2.97,valid,CHEMBL469,-0.93000001
3953,3.37,valid,CHEMBL9751,-0.09000000400000001
3954,3.62,valid,CHEMBL2086693,3.95
3955,2.0,valid,CHEMBL1589,-0.49000001
3956,0.7,valid,CHEMBL507700,1.75
3957,3.09,valid,CHEMBL427851,1.03
3958,2.39,valid,CHEMBL271012,3.0
3959,1.12,valid,CHEMBL1778616,0.15000001
3960,-1.42,valid,CHEMBL516,3.0599999
3961,1.1,valid,CHEMBL494505,1.22
3962,1.58,valid,CHEMBL1824379,2.46
3963,3.1,valid,CHEMBL1682834,2.8
3964,3.14,valid,CHEMBL172066,2.75
3965,3.39,valid,CHEMBL1946029,2.3
3966,3.55,valid,CHEMBL1927345,2.0899999
3967,1.6,valid,CHEMBL1223459,2.72
3968,1.98,valid,CHEMBL274009,-0.95999998
3969,4.0,valid,CHEMBL109405,2.5899999
3970,3.2,valid,CHEMBL2012881,2.1900001
3971,1.93,valid,CHEMBL1698358,2.9000001
3972,3.86,valid,CHEMBL2018953,2.27
3973,2.8,valid,CHEMBL1079773,3.5799999
3974,3.2,valid,CHEMBL2179284,1.83
3975,2.79,valid,CHEMBL258282,2.45
3976,2.14,valid,CHEMBL108,1.65
3977,1.69,valid,CHEMBL371064,1.33
3978,3.4,valid,CHEMBL1178725,1.23
3979,1.61,valid,CHEMBL2011441,0.99000001
3980,3.83,valid,CHEMBL98760,2.78
3981,3.07,valid,CHEMBL1369722,2.0699999
3982,-0.2,valid,CHEMBL2325995,2.7
3983,1.5,valid,CHEMBL1809192,3.0
3984,2.37,valid,CHEMBL865,2.3699999
3985,3.6,valid,CHEMBL597424,2.8399999
3986,2.87,valid,CHEMBL1351893,3.8900001
3987,1.5,valid,CHEMBL233035,3.05
3988,3.01,valid,CHEMBL2059859,3.24
3989,2.5,valid,CHEMBL1945298,1.86
3990,2.48,valid,CHEMBL217090,2.3
3991,3.7,valid,CHEMBL2164676,1.75
3992,1.4,valid,CHEMBL2331740,-0.87
3993,4.0,valid,CHEMBL14293,1.91
3994,1.24,valid,CHEMBL1209587,3.3900001000000004
3995,-0.35,valid,CHEMBL570192,2.8599999
3996,-0.98,valid,CHEMBL2152915,3.8
3997,1.92,valid,CHEMBL2035037,2.5
3998,2.38,valid,CHEMBL2059198,-0.62
3999,2.0,valid,CHEMBL1923433,0.02
4000,1.06,valid,CHEMBL1809050,1.8
4001,1.52,valid,CHEMBL1610669,2.6700001
4002,-0.84,valid,CHEMBL2314383,3.7
4003,-0.6,valid,CHEMBL209689,1.29
4004,3.2,valid,CHEMBL2036584,3.0999999
4005,4.3,valid,CHEMBL12610,2.4000001
4006,0.7,valid,CHEMBL1508646,3.78
4007,3.92,valid,CHEMBL185658,2.6300001
4008,-0.49,valid,CHEMBL1778652,0.75999999
4009,2.63,valid,CHEMBL407960,4.25
4010,0.68,valid,CHEMBL192943,0.56
4011,1.52,valid,CHEMBL2325740,2.95
4012,2.8,valid,CHEMBL1951075,-1.02
4013,3.5,valid,CHEMBL1831078,2.3
4014,2.78,valid,CHEMBL1778865,1.8
4015,1.27,valid,CHEMBL2059197,-0.79000002
4016,4.3,valid,CHEMBL262721,2.26
4017,2.47,valid,CHEMBL1209583,4.0900002
4018,4.13,valid,CHEMBL1669160,3.8
4019,2.26,valid,CHEMBL1682829,3.3
4020,-1.31,valid,CHEMBL1632052,3.52
4021,2.59,valid,CHEMBL436511,3.21
4022,4.21,valid,CHEMBL514805,2.4000001
4023,2.84,valid,CHEMBL1008,3.6600001
4024,3.22,valid,CHEMBL1223455,3.3599999
4025,2.0,valid,CHEMBL1201753,0.91000003
4026,3.87,valid,CHEMBL52047,2.95
4027,1.42,valid,CHEMBL2086681,2.4000001
4028,0.22,valid,CHEMBL63560,2.8699999
4029,3.21,valid,CHEMBL2030963,0.56999999
4030,2.4,valid,CHEMBL1607077,3.26
4031,-0.15,valid,CHEMBL1689111,0.33000001
4032,2.6,valid,CHEMBL2335901,0.40000001
4033,0.54,valid,CHEMBL564535,2.1900001
4034,1.21,valid,CHEMBL1232567,0.80000001
4035,2.9,valid,CHEMBL422,4.3099999
4036,0.59,valid,CHEMBL573735,3.21
4037,2.2,valid,CHEMBL2180019,1.7
4038,1.58,valid,CHEMBL1779006,1.71
4039,1.97,valid,CHEMBL1407985,1.91
4040,2.35,valid,CHEMBL1356763,2.2
4041,3.12,valid,CHEMBL841,3.47
4042,1.7,valid,CHEMBL186665,1.3
4043,-0.72,valid,CHEMBL64,-0.56999999
4044,1.0,valid,CHEMBL1778641,-0.77999997
4045,4.05,valid,CHEMBL2087856,3.96
4046,2.35,valid,CHEMBL1650736,2.6400001
4047,0.4,valid,CHEMBL441083,3.21
4048,2.12,valid,CHEMBL550167,1.41
4049,2.5,valid,CHEMBL1835907,3.54
4050,2.48,valid,CHEMBL1201173,3.25
4051,0.61,valid,CHEMBL1338338,1.61
4052,2.36,valid,CHEMBL1289232,3.22
4053,2.55,valid,CHEMBL341087,0.94
4054,1.42,valid,CHEMBL428462,1.51
4055,-0.66,valid,CHEMBL1184268,1.7
4056,-1.2,valid,CHEMBL441479,4.369999900000002
4057,2.02,valid,CHEMBL1609658,3.01
4058,0.14,valid,CHEMBL2011912,2.8299999
4059,2.1,valid,CHEMBL1809044,3.6500001
4060,2.9,valid,CHEMBL2036760,4.059999899999998
4061,2.6,valid,CHEMBL146095,3.5
4062,2.96,valid,CHEMBL511444,1.9400001
4063,2.0,valid,CHEMBL1779004,2.29
4064,2.0,valid,CHEMBL1669156,2.3
4065,3.91,valid,CHEMBL1669158,2.8
4066,3.1,valid,CHEMBL319077,1.76
4067,2.9,valid,CHEMBL2036569,4.0
4068,1.94,valid,CHEMBL700,-0.0099999998
4069,1.51,valid,CHEMBL524165,0.80000001
4070,2.48,valid,CHEMBL2059379,2.3199999
4071,3.7,valid,CHEMBL334492,1.02
4072,2.71,valid,CHEMBL562847,2.8900001
4073,3.23,valid,CHEMBL2036588,3.2
4074,3.06,valid,CHEMBL101468,2.0999999
4075,3.6,valid,CHEMBL1222381,2.54
4076,1.65,valid,CHEMBL1399574,2.0999999
4077,0.67,valid,CHEMBL2011910,2.96
4078,1.41,valid,CHEMBL139250,2.1199999
4079,-0.83,valid,CHEMBL2325695,2.4000001
4080,1.2,valid,CHEMBL1916275,1.6900001
4081,3.89,valid,CHEMBL1508,1.48
4082,2.19,valid,CHEMBL101779,1.5
4083,-0.37,valid,CHEMBL435582,3.5
4084,2.45,valid,CHEMBL1448843,1.6
4085,3.3,valid,CHEMBL174310,0.86000001
4086,2.59,valid,CHEMBL26,-1.2
4087,1.65,valid,CHEMBL451,2.4100001
4088,1.88,valid,CHEMBL218712,3.0999999
4089,0.24,valid,CHEMBL262956,1.38
4090,3.46,valid,CHEMBL1418512,1.49
4091,3.8,valid,CHEMBL182074,2.8900001
4092,2.8,valid,CHEMBL1351571,2.2
4093,3.37,valid,CHEMBL1089,-0.0099999998
4094,3.0,valid,CHEMBL1163492,3.9000001
4095,2.62,valid,CHEMBL1927251,2.54
4096,2.13,valid,CHEMBL2335900,1.6900001
4097,2.0,valid,CHEMBL1917428,1.6
4098,2.7,valid,CHEMBL1274,1.74
4099,3.8,valid,CHEMBL412119,1.9
4100,-0.07,valid,CHEMBL1682938,3.1700001
4101,3.56,valid,CHEMBL1517664,3.3499999
4102,2.89,valid,CHEMBL2086690,3.3
4103,3.45,valid,CHEMBL1807820,3.1199999
4104,2.5,valid,CHEMBL1809064,3.0999999
4105,0.6,valid,CHEMBL1739708,2.1900001
4106,3.11,valid,CHEMBL281266,2.4100001
4107,1.74,valid,CHEMBL2059866,2.54
4108,1.94,valid,CHEMBL1669154,3.3
4109,3.15,valid,CHEMBL315708,3.79
4110,2.0,valid,CHEMBL139557,2.0799999
4111,0.52,valid,CHEMBL1180272,1.4
4112,2.01,valid,CHEMBL142703,-0.47999999
4113,1.84,valid,CHEMBL1443631,3.3800001
4114,2.86,valid,CHEMBL685,2.9000001
4115,2.9,valid,CHEMBL179190,3.54
4116,4.49,valid,CHEMBL1807850,2.3499999
4117,2.43,valid,CHEMBL205742,1.65
4118,3.19,valid,CHEMBL153064,0.87
4119,2.96,valid,CHEMBL75821,2.1400001
4120,2.2,valid,CHEMBL50149,2.5999999
4121,0.28,valid,CHEMBL1934123,2.96
4122,3.13,valid,CHEMBL512607,0.57999998
4123,2.36,valid,CHEMBL1669157,2.4000001
4124,1.83,valid,CHEMBL2177613,0.63999999
4125,1.27,valid,CHEMBL193610,2.5799999
4126,1.65,valid,CHEMBL1089518,0.14
4127,3.45,valid,CHEMBL1527495,1.7
4128,0.37,valid,CHEMBL1951181,1.03
4129,2.8,valid,CHEMBL452273,0.87
4130,1.43,valid,CHEMBL1934415,1.97
4131,3.1,valid,CHEMBL243001,2.4000001
4132,0.59,valid,CHEMBL594707,0.51999998
4133,3.44,valid,CHEMBL560241,3.4100001000000004
4134,2.42,valid,CHEMBL2178735,3.4400001
4135,3.31,valid,CHEMBL1609717,3.0999999
4136,1.99,valid,CHEMBL238087,0.62
4137,2.7,valid,CHEMBL319165,3.4000001
4138,2.1,valid,CHEMBL1087898,1.91
4139,3.97,valid,CHEMBL255170,3.4000001
4140,2.23,valid,CHEMBL2158824,2.3099999
4141,1.05,valid,CHEMBL193233,-1.01
4142,2.18,valid,CHEMBL1945290,1.13
4143,0.3,valid,CHEMBL1072,-0.30000001
4144,2.32,valid,CHEMBL1778630,1.38
4145,2.13,valid,CHEMBL1290078,0.63999999
4146,2.11,valid,CHEMBL2151326,2.1800001
4147,2.36,valid,CHEMBL1289575,2.79
4148,2.29,valid,CHEMBL2325737,2.4000001
4149,3.41,valid,CHEMBL32066,1.6799999
4150,2.07,valid,CHEMBL14130,1.5
4151,2.8,valid,CHEMBL1916267,1.52
4152,2.35,valid,CHEMBL187368,3.8
4153,3.4,valid,CHEMBL216053,3.6099999
4154,4.48,valid,CHEMBL169186,2.05
4155,3.3,valid,CHEMBL1940107,2.3599999
4156,2.5,valid,CHEMBL335759,3.5999999
4157,0.95,valid,CHEMBL2086657,2.9300001
4158,2.1,valid,CHEMBL11084,0.68000001
4159,4.37,valid,CHEMBL1605804,0.31
4160,2.26,valid,CHEMBL402311,0.079999998
4161,2.2,valid,CHEMBL472524,2.3399999
4162,2.71,valid,CHEMBL1477036,2.9300001
4163,4.23,valid,CHEMBL315157,3.04
4164,3.3,valid,CHEMBL235763,1.46
4165,2.26,valid,CHEMBL1957366,3.45
4166,2.6,valid,CHEMBL1623092,2.6900001
4167,4.0,valid,CHEMBL438,-0.50999999
4168,3.1,valid,CHEMBL1807832,0.82999998
4169,3.4,valid,CHEMBL134908,2.4100001
4170,3.0,valid,CHEMBL36643,2.4300001
4171,0.02,valid,CHEMBL1180194,0.80000001
4172,0.51,valid,CHEMBL2036733,3.4200001
